id,year,wave,region,income,family_member,gender,year_born,education_level,marriage,religion,occupation,company_size
25380101,2010,6,Kyeong-gi,3650,2,Male,1939,Elementary,1,Do not have, , 
25380101,2011,7,Kyeong-gi,3688,2,Male,1939,Elementary,1,Do not have, , 
25380101,2012,8,Kyeong-gi,3667,2,Male,1939,Elementary,1,Do not have, , 
25380101,2013,9,Kyeong-gi,4109,2,Male,1939,Elementary,1,Do not have, , 
25380101,2014,10,Kyeong-gi,3953,2,Male,1939,Elementary,1,Do not have, , 
25380101,2015,11,Kyeong-gi,3828,2,Male,1939,Elementary,1,Do not have, , 
25380101,2016,12,Kyeong-gi,4454,2,Male,1939,Elementary,1,Do not have, , 
25380101,2017,13,Kyeong-gi,4424,1,Male,1939,Elementary,1,Do not have, , 
25380101,2018,14,Kyeong-gi,4103,1,Male,1939,Elementary,1,Do not have, , 
25390101,2005,1,Kyeong-gi,2470,2,Male,1971,Middle school,5,Do not have,431,1
25390101,2006,2,Kyeong-gi,2161,2,Male,1971,Middle school,5,Do not have,742,1
25390101,2007,3,Kyeong-gi,2082,2,Male,1971,Middle school,5,Do not have, , 
25390101,2008,4,Kyeong-gi,2929,2,Male,1971,Middle school,5,Do not have,842,3
25390101,2009,5,Kyeong-gi,3253,2,Male,1971,Middle school,5,Do not have,842,3
25390101,2010,6,Kyeong-gi,3282,2,Male,1971,Middle school,5,Do not have,842,2
25390101,2011,7,Kyeong-gi,4612,2,Male,1971,Middle school,5,Do not have,842,3
25390101,2012,8,Kyeong-gi,3918,2,Male,1971,Middle school,5,Do not have,842,3
25400101,2005,1,Kyeong-gi,3244,4,Male,1976,College,1,Have religion,238,7
25400101,2006,2,Kyeong-gi,6452,5,Male,1976,College,1,Have religion,238,7
25400101,2007,3,Kyeong-gi,7378,5,Male,1976,College,1,Have religion,238,7
25400101,2008,4,Kyeong-gi,3425,4,Male,1976,College,1,Have religion,235,7
25400101,2009,5,Kyeong-gi,3883,4,Male,1976,College,1,Have religion,239,9
25400101,2010,6,Kyeong-gi,5583,4,Male,1976,College,1,Have religion,239,7
25400101,2011,7,Kyeong-gi,5264,4,Male,1976,College,1,Have religion,239,7
25400101,2012,8,Kyeong-gi,4963,5,Male,1976,College,1,Have religion,239,8
25400101,2013,9,Kyeong-gi,5186,5,Male,1976,College,1,Have religion,239,9
25400101,2014,10,Kyeong-gi,4511,5,Male,1976,College,1,Have religion,239,5
25400101,2015,11,Kyeong-gi,6420,5,Male,1976,College,1,Have religion,239,8
25400101,2016,12,Kyeong-gi,6647,5,Male,1976,College,1,Have religion,239,5
25400101,2017,13,Kyeong-gi,6779,5,Male,1976,College,1,Have religion,239,5
25400101,2018,14,Kyeong-gi,6664,5,Male,1976,College,1,Have religion,239,6
25410101,2005,1,Kyeong-gi,4075,6,Male,1969,University degree,1,Have religion,311,7
25410101,2006,2,Kyeong-gi,4358,6,Male,1969,University degree,1,Have religion,311,7
25420101,2005,1,Kyeong-gi,2712,3,Male,1981,High school,1,Have religion,1012,10
25420101,2006,2,Kyeong-gi,3247,3,Male,1981,High school,1,Have religion,421,1
25420101,2007,3,Kyeong-gi,3489,3,Male,1981,High school,1,Have religion,422,2
25420101,2008,4,Kyeong-gi,3455,3,Male,1981,High school,1,Have religion,441,1
25420101,2009,5,Kyeong-gi,3852,3,Male,1981,High school,1,Have religion,312,1
25420101,2010,6,Kyeong-gi,3408,3,Male,1981,High school,1,Have religion,510,2
25420101,2011,7,Kyeong-gi,3317,3,Male,1981,High school,1,Have religion,441,2
25420101,2012,8,Kyeong-gi,4244,3,Male,1981,High school,1,Have religion,441,2
25420101,2013,9,Kyeong-gi,4705,4,Male,1981,High school,1,Have religion,274,1
25420101,2014,10,Kyeong-gi,5415,4,Male,1981,High school,1,Have religion,274,1
25420101,2015,11,Kyeong-gi,7506,4,Male,1981,High school,1,Have religion,274,3
25420101,2016,12,Kyeong-gi,6419,4,Male,1981,High school,1,Have religion,274,3
25420101,2017,13,Kyeong-gi,11821,4,Male,1981,High school,1,Have religion,274,3
25420101,2018,14,Kyeong-gi,12043,4,Male,1981,High school,1,Have religion,274,2
25430101,2005,1,Kyeong-gi,4141,4,Male,1946,No education (7 & over 7 yrs-old),1,Do not have,912,1
25430101,2006,2,Kyeong-gi,3546,4,Male,1946,No education (7 & over 7 yrs-old),2,Do not have,912,1
25430101,2007,3,Kyeong-gi,6223,2,Male,1946,No education (7 & over 7 yrs-old),2,Do not have,912,2
25430101,2008,4,Kyeong-gi,5013,2,Male,1946,No education (7 & over 7 yrs-old),2,Do not have,910,3
25430101,2009,5,Kyeong-gi,5538,2,Male,1946,No education (7 & over 7 yrs-old),2,Do not have,910,4
25430101,2010,6,Kyeong-gi,1518,1,Male,1946,No education (7 & over 7 yrs-old),2,Do not have, , 
25430101,2011,7,Kyeong-gi,1176,1,Male,1946,No education (7 & over 7 yrs-old),2,Do not have, , 
25430101,2012,8,Kyeong-gi,2897,1,Male,1946,No education (7 & over 7 yrs-old),2,Do not have, , 
25430101,2013,9,Kyeong-gi,1413,1,Male,1946,No education (7 & over 7 yrs-old),2,Do not have, , 
25430101,2014,10,Kyeong-gi,1524,1,Male,1946,No education (7 & over 7 yrs-old),2,Do not have, , 
25430101,2015,11,Kyeong-gi,2362,1,Male,1946,No education (7 & over 7 yrs-old),2,Do not have, , 
25430101,2016,12,Kyeong-gi,1564,1,Male,1946,No education (7 & over 7 yrs-old),2,Do not have, , 
25430101,2017,13,Kyeong-gi,1768,1,Male,1946,No education (7 & over 7 yrs-old),2,Do not have, , 
25430101,2018,14,Kyeong-gi,1694,1,Male,1946,No education (7 & over 7 yrs-old),2,Do not have, , 
25430601,2010,6,Kyeong-gi,3000,1,Male,1976,College,5,Do not have,312,7
25430601,2011,7,Kyeong-gi,5953,2,Male,1976,College,1,Do not have,312,7
25430601,2012,8,Kyeong-gi,4634,3,Male,1976,College,1,Do not have,312,7
25430601,2013,9,Kyeong-gi,5190,3,Male,1976,College,1,Do not have,312,7
25430601,2014,10,Kyeong-gi,5462,4,Male,1976,College,1,Do not have,312,7
25430601,2015,11,Kyeong-gi,5324,4,Male,1976,College,1,Do not have,312,7
25430601,2016,12,Kyeong-gi,7300,4,Male,1976,College,1,Do not have,312,7
25430601,2017,13,Kyeong-gi,5551,4,Male,1976,College,1,Do not have,312,7
25430601,2018,14,Kyeong-gi,9015,4,Male,1976,College,1,Have religion,312,7
25440101,2005,1,Kyeong-gi,1496,2,Male,1950,No education (7 & over 7 yrs-old),1,Do not have,512,1
25440101,2006,2,Kyeong-gi,1622,2,Male,1950,No education (7 & over 7 yrs-old),1,Have religion,722,1
25450101,2005,1,Kyeong-gi,674,1,Female,1928,No education (7 & over 7 yrs-old),2,Do not have,513,1
25450101,2006,2,Kyeong-gi,492,1,Female,1928,No education (7 & over 7 yrs-old),2,Do not have,512,1
25450101,2007,3,Kyeong-gi,584,1,Female,1928,No education (7 & over 7 yrs-old),2,Have religion, , 
25450101,2008,4,Kyeong-gi,834,1,Female,1928,No education (7 & over 7 yrs-old),2,Have religion, , 
25450101,2009,5,Kyeong-gi,780,1,Female,1928,No education (7 & over 7 yrs-old),2,Have religion, , 
25450101,2010,6,Kyeong-gi,707,1,Female,1928,No education (7 & over 7 yrs-old),2,Have religion, , 
25450101,2011,7,Kyeong-gi,1217,1,Female,1928,No education (7 & over 7 yrs-old),2,Have religion, , 
25450101,2012,8,Kyeong-gi,780,1,Female,1928,No education (7 & over 7 yrs-old),2,Do not have, , 
25450101,2013,9,Kyeong-gi,447,1,Female,1928,No education (7 & over 7 yrs-old),2,Have religion, , 
25450101,2014,10,Kyeong-gi,625,1,Female,1928,No education (7 & over 7 yrs-old),2,Have religion, , 
25450101,2015,11,Kyeong-gi,905,1,Female,1928,No education (7 & over 7 yrs-old),2,Have religion, , 
25450101,2016,12,Kyeong-gi,1642,1,Female,1928,No education (7 & over 7 yrs-old),2,Have religion, , 
25450101,2017,13,Kyeong-gi,1222,1,Female,1928,No education (7 & over 7 yrs-old),2,Have religion, , 
25450101,2018,14,Kyeong-gi,676,1,Female,1928,No education (7 & over 7 yrs-old),2,Have religion, , 
25460101,2005,1,Kyeong-gi,306,1,Female,1927,Elementary,2,Have religion, , 
25460101,2006,2,Kyeong-gi,526,1,Female,1927,Elementary,2,Have religion, , 
25470101,2005,1,Kyeong-gi,1902,3,Female,1964,High school,3,Have religion,912,1
25470101,2006,2,Kyeong-gi,2310,3,Female,1964,High school,3,Have religion,912,2
25470101,2007,3,Kyeong-gi,-986.3,3,Female,1964,High school,3,Have religion,912,1
25480101,2005,1,Kyeong-gi,602,2,Male,1933,Elementary,1,Have religion, , 
25480101,2006,2,Kyeong-gi,949,2,Male,1933,Elementary,1,Have religion, , 
25480101,2007,3,Kyeong-gi,966,2,Male,1933,Elementary,1,Have religion, , 
25480101,2008,4,Kyeong-gi,636,1,Female,1943,Elementary,2,Have religion,951,1
25480101,2009,5,Kyeong-gi,851,1,Female,1943,Elementary,2,Have religion,952,7
25480101,2010,6,Kyeong-gi,893,1,Female,1943,Elementary,2,Have religion,941,1
25480101,2011,7,Kyeong-gi,833,1,Female,1943,Elementary,2,Have religion,941,1
25480101,2012,8,Kyeong-gi,863,1,Female,1943,Elementary,2,Have religion,941,1
25480101,2013,9,Kyeong-gi,860,1,Female,1943,Elementary,2,Have religion,941,1
25480101,2014,10,Kyeong-gi,474,1,Female,1943,Elementary,2,Have religion, , 
25480101,2015,11,Kyeong-gi,575,1,Female,1943,Elementary,2,Have religion, , 
25480101,2016,12,Kyeong-gi,668,1,Female,1943,Elementary,2,Have religion,941,1
25480101,2017,13,Kyeong-gi,949,1,Female,1943,Elementary,2,Have religion,521,1
25480101,2018,14,Kyeong-gi,717,1,Female,1943,Elementary,2,Do not have,521,1
25490101,2005,1,Kyeong-gi,1204,3,Female,1958,Middle school,2,Have religion,831,4
25490101,2006,2,Kyeong-gi,1214,3,Female,1958,Middle school,2,Have religion,914,10
25490101,2007,3,Kyeong-gi,997,3,Female,1958,Middle school,2,Have religion, , 
25490101,2008,4,Kyeong-gi,445,2,Female,1958,Middle school,2,Have religion, , 
25490101,2009,5,Kyeong-gi,764,2,Female,1958,Middle school,2,Have religion, , 
25490101,2010,6,Kyeong-gi,1498,2,Female,1958,Middle school,2,Have religion,941,2
25490101,2011,7,Kyeong-gi,1153,2,Female,1958,Middle school,2,Have religion, , 
25490101,2012,8,Kyeong-gi,1828,2,Female,1958,Middle school,2,Have religion, , 
25490101,2013,9,Kyeong-gi,2203,2,Female,1958,Middle school,2,Have religion, , 
25490101,2014,10,Kyeong-gi,2885,2,Female,1958,Middle school,2,Have religion, , 
25490101,2015,11,Kyeong-gi,2133,2,Female,1958,Middle school,2,Do not have, , 
25490101,2016,12,Kyeong-gi,2064,2,Female,1958,Middle school,2,Have religion, , 
25490101,2017,13,Kyeong-gi,2690,2,Female,1958,Middle school,2,Have religion, , 
25490101,2018,14,Kyeong-gi,2835,2,Female,1958,Middle school,2,Have religion, , 
25500101,2005,1,Kyeong-gi,1200,3,Male,1952,Elementary,1,Have religion,512,1
25500101,2006,2,Kyeong-gi,512,3,Male,1952,Elementary,1,Have religion, , 
25500101,2007,3,Kyeong-gi,22,1,Female,1950,Elementary,2,Have religion,512,1
25500101,2008,4,Kyeong-gi,602,1,Female,1950,Elementary,2,Have religion,521,1
25500101,2009,5,Kyeong-gi,1074,1,Female,1950,Elementary,2,Have religion,521,1
25500101,2010,6,Kyeong-gi,902,1,Female,1950,Elementary,2,Have religion,521,1
25500101,2011,7,Kyeong-gi,1593,1,Female,1950,Elementary,2,Have religion,521,1
25500101,2012,8,Kyeong-gi,1447,1,Female,1950,Elementary,2,Have religion,521,1
25500101,2013,9,Kyeong-gi,1083,1,Female,1950,Elementary,2,Have religion,521,1
25500101,2014,10,Kyeong-gi,1012,1,Female,1950,Elementary,2,Have religion,521,1
25500101,2015,11,Kyeong-gi,1494,1,Female,1950,Elementary,2,Have religion,521,1
25500101,2016,12,Kyeong-gi,1226,1,Female,1950,Elementary,2,Have religion,521,1
25500101,2017,13,Kyeong-gi,2295,1,Female,1950,Elementary,2,Have religion,521,1
25500101,2018,14,Kyeong-gi,1208,1,Female,1950,Elementary,2,Have religion,521,1
25510101,2005,1,Kyeong-gi,1788,3,Male,1935,High school,1,Do not have, , 
25510101,2006,2,Kyeong-gi,1395,3,Male,1935,High school,1,Have religion, , 
25510101,2007,3,Kyeong-gi,1831,3,Male,1935,High school,1,Have religion, , 
25510101,2008,4,Kyeong-gi,2071,3,Male,1935,High school,1,Have religion, , 
25510101,2009,5,Kyeong-gi,1329,3,Male,1935,High school,1,Do not have, , 
25510101,2010,6,Kyeong-gi,1616,3,Male,1935,High school,1,Do not have, , 
25510101,2011,7,Kyeong-gi,1716,2,Male,1935,High school,1,Have religion, , 
25510101,2012,8,Kyeong-gi,951,2,Male,1935,High school,1,Have religion, , 
25510101,2013,9,Kyeong-gi,1546,2,Male,1935,High school,1,Do not have, , 
25510101,2014,10,Kyeong-gi,1741,2,Male,1935,High school,1,Do not have, , 
25510101,2015,11,Kyeong-gi,1563,2,Male,1935,High school,1,Do not have, , 
25510101,2016,12,Kyeong-gi,2283,2,Male,1935,High school,1,Do not have, , 
25510101,2017,13,Kyeong-gi,1933,2,Male,1935,High school,1,Do not have, , 
25510101,2018,14,Kyeong-gi,1987,2,Female,1940,Elementary,1,Do not have, , 
25510701,2011,7,Kyeong-gi,4116,3,Male,1968,High school,1,Do not have,930,4
25510701,2012,8,Kyeong-gi,5884,3,Male,1968,High school,1,Do not have,930,4
25510701,2013,9,Kyeong-gi,4463,3,Male,1968,High school,1,Do not have,930,3
25510701,2014,10,Kyeong-gi,4223,3,Male,1968,High school,1,Have religion,930,3
25510701,2015,11,Kyeong-gi,5199,3,Male,1968,High school,1,Do not have,930,4
25510701,2016,12,Kyeong-gi,5574,3,Male,1968,High school,1,Do not have,930,3
25510701,2017,13,Kyeong-gi,5959,3,Male,1968,High school,1,Do not have,930,3
25510701,2018,14,Kyeong-gi,5995,3,Male,1968,High school,1,Do not have,930,3
25520101,2005,1,Kyeong-gi,3289,3,Male,1942,Middle school,1,Do not have, , 
25530101,2005,1,Kyeong-gi,2254,2,Male,1957,High school,1,Have religion,941,1
25530101,2006,2,Kyeong-gi,1161,2,Male,1957,High school,1,Have religion,941,1
25530101,2007,3,Kyeong-gi,488,2,Male,1957,High school,1,Have religion, , 
25540101,2005,1,Kyeong-gi,2085,2,Female,1971,High school,3,Do not have,722,1
25540101,2006,2,Kyeong-gi,-635.6627715,3,Female,1971,High school,3,Have religion,311,1
25550101,2005,1,Kyeong-gi,1796,3,Male,1958,Middle school,1,Do not have,721,1
25550101,2006,2,Kyeong-gi,2680,3,Male,1958,Middle school,1,Do not have,721,1
25550101,2007,3,Kyeong-gi,2633,3,Male,1958,Middle school,1,Do not have,721,2
25550101,2008,4,Kyeong-gi,2606,3,Male,1958,Middle school,1,Do not have,743,1
25550101,2009,5,Kyeong-gi,2446,3,Male,1958,Middle school,1,Do not have,743,2
25550101,2010,6,Kyeong-gi,3831,3,Male,1958,Middle school,1,Do not have,743,2
25550101,2011,7,Kyeong-gi,2302,3,Male,1958,Middle school,1,Do not have,743,2
25550101,2012,8,Kyeong-gi,2433,3,Male,1958,Middle school,1,Do not have,743,2
25550101,2013,9,Kyeong-gi,2075,3,Male,1958,Middle school,1,Do not have,743,2
25550101,2014,10,Kyeong-gi,2627,3,Male,1958,Middle school,1,Do not have,743,2
25550101,2015,11,Kyeong-gi,3672,3,Male,1958,Middle school,1,Do not have,743,2
25550101,2016,12,Kyeong-gi,3325,3,Male,1958,Middle school,1,Do not have,743,2
25550101,2017,13,Kyeong-gi,2825,2,Male,1958,Middle school,1,Do not have,743,3
25550101,2018,14,Kyeong-gi,2896,2,Male,1958,Middle school,1,Have religion,743,2
25560101,2005,1,Kyeong-gi,17108,3,Male,1970,High school,1,Do not have,511,7
25560101,2006,2,Kyeong-gi,5380,4,Male,1970,High school,1,Do not have,511,10
25560101,2007,3,Kyeong-gi,4734,4,Male,1970,High school,1,Do not have,511,10
25560101,2008,4,Kyeong-gi,5369,4,Male,1970,High school,1,Do not have,510,10
25560101,2009,5,Kyeong-gi,5400,4,Male,1970,High school,1,Do not have,510,10
25560101,2010,6,Kyeong-gi,4652,4,Male,1970,High school,1,Do not have,510,7
25560101,2011,7,Kyeong-gi,5526,4,Male,1970,High school,1,Do not have,510,10
25560101,2012,8,Kyeong-gi,5901,4,Male,1970,High school,1,Do not have,510,10
25560101,2013,9,Kyeong-gi,6525,4,Male,1970,High school,1,Do not have,510,7
25560101,2014,10,Kyeong-gi,6873,4,Male,1970,High school,1,Do not have,510,6
25560101,2015,11,Kyeong-gi,7240,4,Male,1970,High school,1,Do not have,510,7
25560101,2016,12,Kyeong-gi,8437,4,Male,1970,High school,1,Do not have,510,6
25560101,2017,13,Kyeong-gi,8498,4,Male,1970,High school,1,Do not have,510,7
25560101,2018,14,Kyeong-gi,9874,4,Male,1970,High school,1,Do not have,510,10
25570101,2005,1,Kyeong-gi,1495,2,Male,1941,Elementary,1,Do not have,912,11
25570101,2006,2,Kyeong-gi,1387,2,Male,1941,Elementary,1,Have religion,912,3
25570101,2007,3,Kyeong-gi,1829,2,Male,1941,Elementary,1,Have religion,912,8
25570101,2008,4,Kyeong-gi,1409,2,Male,1941,Elementary,1,Have religion,942,3
25570101,2009,5,Kyeong-gi,1732,2,Male,1941,Elementary,1,Have religion,942,10
25570101,2010,6,Kyeong-gi,1716,2,Male,1941,Elementary,1,Have religion,942,3
25570101,2011,7,Kyeong-gi,2330,2,Male,1941,Elementary,1,Have religion,942,1
25570101,2012,8,Kyeong-gi,2121,2,Male,1941,Elementary,1,Have religion,942,1
25570101,2013,9,Kyeong-gi,2065,2,Male,1941,Elementary,1,Have religion,942,1
25570101,2014,10,Kyeong-gi,2242,2,Male,1941,Elementary,1,Have religion,942,1
25570101,2015,11,Kyeong-gi,1194,1,Female,1939,Elementary,2,Have religion, , 
25570101,2016,12,Kyeong-gi,1108,1,Female,1939,Elementary,2,Have religion, , 
25570101,2017,13,Kyeong-gi,1391,1,Female,1939,Elementary,2,Have religion, , 
25570101,2018,14,Kyeong-gi,1106,1,Female,1939,Elementary,2,Have religion, , 
25580101,2005,1,Kyeong-gi,6964,4,Male,1958,High school,1,Have religion,821,1
25580101,2006,2,Kyeong-gi,6241,3,Male,1958,High school,1,Have religion,233,1
25580101,2007,3,Kyeong-gi,5462,2,Male,1958,High school,2,Have religion,233,1
25580101,2008,4,Kyeong-gi,5034,1,Male,1958,High school,2,Have religion,741,1
25580101,2009,5,Kyeong-gi,3517,2,Male,1958,High school,2,Do not have,741,1
25580101,2010,6,Kyeong-gi,4806,2,Male,1958,High school,2,Do not have,741,1
25580101,2011,7,Kyeong-gi,6169,3,Male,1958,High school,3,Do not have,741,1
25580101,2012,8,Kyeong-gi,7473,3,Male,1958,High school,3,Have religion,741,1
25590101,2005,1,Kyeong-gi,2540,2,Male,1945,High school,1,Have religion,912,5
25590101,2006,2,Kyeong-gi,2267,2,Male,1945,High school,1,Have religion,912,3
25590101,2007,3,Kyeong-gi,2029,2,Male,1945,High school,1,Have religion,912,2
25590101,2008,4,Kyeong-gi,2241,2,Male,1945,High school,1,Have religion,399,3
25590101,2009,5,Kyeong-gi,2537,2,Male,1945,High school,1,Have religion,399,4
25590101,2010,6,Kyeong-gi,3401,2,Male,1945,High school,1,Have religion,399,3
25590101,2011,7,Kyeong-gi,4201,2,Male,1945,High school,1,Have religion,399,3
25590101,2012,8,Kyeong-gi,3198,2,Male,1945,High school,1,Have religion,399,3
25590101,2013,9,Kyeong-gi,3373,2,Male,1945,High school,1,Have religion,399,3
25590101,2014,10,Kyeong-gi,2171,2,Male,1945,High school,1,Have religion, , 
25590101,2015,11,Kyeong-gi,2562,2,Male,1945,High school,1,Have religion,611,1
25590101,2016,12,Kyoung-buk,3067,2,Male,1945,High school,1,Have religion,611,1
25590101,2017,13,Kyoung-buk,2914,2,Male,1945,High school,1,Have religion,611,1
25590101,2018,14,Kyoung-buk,2494,2,Male,1945,High school,1,Have religion,611,1
25600101,2005,1,Kyeong-gi,466,1,Female,1931,Elementary,2,Have religion, , 
25600101,2006,2,Kyeong-gi,555,1,Female,1931,Elementary,2,Have religion, , 
25600101,2007,3,Kyeong-gi,560,1,Female,1931,Elementary,2,Have religion, , 
25600101,2008,4,Kyeong-gi,557,1,Female,1931,Elementary,2,Have religion, , 
25600101,2009,5,Kyeong-gi,559,1,Female,1931,Elementary,2,Have religion, , 
25600101,2010,6,Kyeong-gi,574,1,Female,1931,Elementary,2,Have religion, , 
25600101,2011,7,Kyeong-gi,617,1,Female,1931,Elementary,2,Have religion, , 
25610101,2005,1,Kyeong-gi,474,1,Female,1933,No education (7 & over 7 yrs-old),2,Have religion, , 
25610101,2006,2,Kyeong-gi,516,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
25610101,2007,3,Kyeong-gi,523,1,Female,1933,No education (7 & over 7 yrs-old),2,Have religion, , 
25610101,2008,4,Jeolla & Jeju,547,1,Female,1933,No education (7 & over 7 yrs-old),2,Do not have, , 
25610101,2009,5,Jeolla & Jeju,1072,2,Female,1933,No education (7 & over 7 yrs-old),1,Do not have, , 
25610101,2010,6,Jeolla & Jeju,1164,2,Male,1939,Elementary,2,Do not have,941,1
25610101,2011,7,Jeolla & Jeju,1213,2,Male,1939,Elementary,2,Have religion,941,1
25610101,2012,8,Jeolla & Jeju,988,2,Male,1939,Elementary,2,Have religion,941,1
25610101,2013,9,Jeolla & Jeju,553,2,Male,1939,Elementary,2,Have religion,941,1
25610101,2014,10,Jeolla & Jeju,1203,2,Male,1939,Elementary,2,Have religion, , 
25610101,2015,11,Jeolla & Jeju,1669,2,Female,1936,No education (7 & over 7 yrs-old),2,Do not have, , 
25610101,2016,12,Jeolla & Jeju,628,1,Male,1967,Middle school,5,Do not have,910,1
25610101,2017,13,Jeolla & Jeju,681.3,1,Male,1967,Middle school,5,Do not have, , 
25610101,2018,14,Jeolla & Jeju,636,1,Male,1967,Middle school,5,Do not have,930,5
25620101,2005,1,Kyeong-gi,374,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2006,2,Kyeong-gi,372,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2007,3,Kyeong-gi,326,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2008,4,Kyeong-gi,273,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2009,5,Kyeong-gi,506,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2010,6,Kyeong-gi,702,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2011,7,Kyeong-gi,591,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2012,8,Kyeong-gi,775,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2013,9,Kyeong-gi,332,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2014,10,Kyeong-gi,445,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2015,11,Kyeong-gi,585,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2016,12,Kyeong-gi,578,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2017,13,Kyeong-gi,654,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25620101,2018,14,Kyeong-gi,506,1,Female,1934,No education (7 & over 7 yrs-old),2,Do not have, , 
25630101,2005,1,Kyeong-gi,2842,2,Male,1944,University degree,1,Do not have, , 
25630101,2006,2,Kyeong-gi,3895,2,Male,1944,University degree,1,Do not have,292,1
25630101,2007,3,Kyeong-gi,2948,2,Male,1944,University degree,1,Do not have,292,1
25630101,2008,4,Kyeong-gi,3692,2,Male,1944,University degree,1,Do not have,399,1
25630101,2009,5,Kyeong-gi,4242,2,Male,1944,University degree,1,Do not have,399,1
25630101,2010,6,Kyeong-gi,4262,2,Male,1944,University degree,1,Do not have,399,1
25630101,2011,7,Kyeong-gi,4369,2,Male,1944,University degree,1,Do not have,399,1
25630101,2012,8,Kyeong-gi,4649,2,Male,1944,University degree,1,Do not have,399,1
25630101,2013,9,Kyeong-gi,3885,2,Male,1944,University degree,1,Do not have,399,1
25630101,2014,10,Kyeong-gi,4027,2,Male,1944,University degree,1,Do not have,152,1
25630101,2015,11,Kyeong-gi,3689,2,Male,1944,University degree,1,Do not have,152,1
25630101,2016,12,Kyeong-gi,4156,2,Male,1944,University degree,1,Do not have, , 
25630101,2017,13,Kyeong-gi,3703,2,Male,1944,University degree,1,Do not have, , 
25630101,2018,14,Kyeong-gi,3698,2,Male,1944,University degree,1,Do not have, , 
25640101,2005,1,Kyeong-gi,683,2,Female,1959,Elementary,3,Have religion,914,3
25640101,2006,2,Kyeong-gi,1017,2,Female,1959,Elementary,3,Have religion,914,3
25640101,2007,3,Kyeong-gi,1256,2,Female,1959,Elementary,3,Have religion,914,11
25640101,2008,4,Kyeong-gi,1294,2,Female,1959,Elementary,3,Have religion,952,3
25640101,2009,5,Kyeong-gi,1667,2,Female,1959,Elementary,3,Have religion,941,1
25640101,2010,6,Kyeong-gi,1639,2,Female,1959,Elementary,3,Have religion,941,3
25640101,2011,7,Kyeong-gi,1962,2,Female,1959,Elementary,3,Have religion,941,2
25640101,2012,8,Kyeong-gi,2003,2,Female,1959,Elementary,3,Have religion,941,3
25640101,2013,9,Kyeong-gi,1430,2,Female,1959,Elementary,3,Do not have,941,2
25640101,2014,10,Kyeong-gi,1856,2,Female,1959,Elementary,3,Have religion,941,2
25640101,2015,11,Kyeong-gi,2551,2,Female,1959,Elementary,3,Have religion,941,1
25640101,2016,12,Kyeong-gi,2391,2,Female,1959,Elementary,3,Have religion,941,1
25640101,2017,13,Kyeong-gi,2623,2,Female,1959,Elementary,3,Have religion,941,4
25640101,2018,14,Kyeong-gi,1277,2,Female,1959,Elementary,3,Have religion,941,10
25650101,2005,1,Kyeong-gi,1122,2,Female,1955,Middle school,3,Have religion,914,10
25650101,2006,2,Kyeong-gi,998,2,Female,1955,Middle school,3,Have religion, , 
25650101,2007,3,Kyeong-gi,1430,2,Female,1955,Middle school,3,Have religion,915,1
25650101,2008,4,Kyeong-gi,880,2,Female,1955,Middle school,3,Have religion,941,2
25650101,2009,5,Kyeong-gi,672,2,Female,1955,Middle school,3,Have religion, , 
25650101,2010,6,Kyeong-gi,1522,2,Female,1955,Middle school,3,Have religion, , 
25650101,2011,7,Kyeong-gi,1774,2,Female,1955,Middle school,3,Have religion, , 
25650101,2012,8,Kyeong-gi,2142,2,Female,1955,Middle school,3,Do not have, , 
25650101,2013,9,Kyeong-gi,2291,2,Female,1955,Middle school,3,Have religion, , 
25650101,2014,10,Kyeong-gi,2195,2,Female,1955,Middle school,3,Have religion, , 
25650101,2015,11,Kyeong-gi,2653,2,Female,1955,Middle school,3,Have religion, , 
25650101,2016,12,Kyeong-gi,1984,2,Female,1955,Middle school,3,Have religion, , 
25650101,2017,13,Kyeong-gi,1824,2,Female,1955,Middle school,3,Do not have, , 
25650101,2018,14,Kyeong-gi,1216,2,Female,1955,Middle school,3,Do not have, , 
25660101,2005,1,Kyeong-gi,768,3,Male,1975,High school,1,Do not have,912,1
25660101,2006,2,Kyeong-gi,1721,3,Male,1975,High school,1,Do not have,833,3
25660101,2007,3,Kyeong-gi,1351,3,Male,1975,High school,1,Do not have,941,3
25660101,2008,4,Kyeong-gi,1598,3,Male,1975,High school,1,Have religion,910,5
25660101,2009,5,Kyeong-gi,4033,3,Male,1975,High school,1,Do not have,773,10
